"","V2","V258","V81","V82","V83"
"59004",634,0.941980866259091,1,2,2
"59005",634,1.05285139229035,1,2,2
"59006",634,1.05285139229035,1,2,2
"59007",634,0.941980866259091,1,2,2
"59008",634,1.05285139229035,1,2,2
"59009",634,1.05285139229035,2,1,1
"59010",634,0.941980866259091,1,2,2
"59011",634,0.941980866259091,1,1,1
"59012",634,0.941980866259091,2,2,2
"59013",634,1.30162236763556,1,1,1
"59014",634,0.941980866259091,2,2,2
"59015",634,1.05285139229035,1,2,2
"59016",634,0.941980866259091,1,2,2
"59017",634,1.30162236763556,2,2,2
"59018",634,1.05285139229035,1,2,2
"59019",634,1.05285139229035,1,2,2
"59020",634,0.941980866259091,1,2,2
"59021",634,1.05285139229035,2,2,2
"59022",634,0.941980866259091,1,2,2
"59023",634,0.941980866259091,1,2,1
"59024",634,0.982376249395075,1,2,2
"59025",634,0.941980866259091,2,2,1
"59026",634,0.941980866259091,1,1,2
"59027",634,1.30162236763556,1,2,2
"59028",634,1.05285139229035,1,2,2
"59029",634,0.941980866259091,2,2,1
"59030",634,0.941980866259091,-1,2,2
"59031",634,1.30162236763556,1,2,2
"59032",634,1.08278165026157,1,2,1
"59033",634,1.05285139229035,2,2,2
"59034",634,0.941980866259091,1,2,2
"59035",634,1.05285139229035,2,2,2
"59036",634,0.982376249395075,2,2,2
"59037",634,1.05285139229035,2,2,2
"59038",634,0.941980866259091,2,2,2
"59039",634,0.941980866259091,2,2,2
"59040",634,0.941980866259091,1,1,2
"59041",634,1.05285139229035,1,2,2
"59042",634,1.05285139229035,2,2,2
"59043",634,0.982376249395075,1,2,2
"59044",634,1.30162236763556,1,1,2
"59045",634,0.941980866259091,2,2,2
"59046",634,1.05285139229035,1,2,2
"59047",634,0.941980866259091,1,2,2
"59048",634,1.05285139229035,2,2,2
"59049",634,1.05285139229035,2,2,2
"59050",634,1.05285139229035,1,2,2
"59051",634,1.05285139229035,2,2,2
"59052",634,0.982376249395075,2,2,2
"59053",634,0.941980866259091,1,2,2
"59054",634,0.982376249395075,1,2,2
"59055",634,0.941980866259091,1,1,2
"59056",634,1.05285139229035,1,2,2
"59057",634,1.05285139229035,1,2,1
"59058",634,1.05285139229035,2,2,2
"59059",634,1.05285139229035,1,1,1
"59060",634,1.08278165026157,1,2,2
"59061",634,1.05285139229035,1,2,2
"59062",634,0.982376249395075,1,2,2
"59063",634,1.05285139229035,1,2,2
"59064",634,0.941980866259091,1,2,2
"59065",634,1.08278165026157,2,2,2
"59066",634,1.08278165026157,2,2,2
"59067",634,0.941980866259091,1,2,2
"59068",634,0.941980866259091,1,2,2
"59069",634,0.941980866259091,1,2,2
"59070",634,0.941980866259091,1,2,2
"59071",634,1.05285139229035,2,2,2
"59072",634,0.941980866259091,1,1,1
"59073",634,1.05285139229035,1,2,2
"59074",634,0.941980866259091,2,2,1
"59075",634,1.05285139229035,1,2,2
"59076",634,0.982376249395075,1,2,2
"59077",634,0.982376249395075,1,2,2
"59078",634,0.982376249395075,2,2,2
"59079",634,1.05285139229035,2,2,2
"59080",634,0.941980866259091,2,2,2
"59081",634,0.941980866259091,1,2,2
"59082",634,0.941980866259091,2,1,2
"59083",634,1.30162236763556,2,2,2
"59084",634,0.941980866259091,1,2,1
"59085",634,1.05285139229035,2,1,2
"59086",634,0.941980866259091,1,1,2
"59087",634,1.05285139229035,1,2,2
"59088",634,0.941980866259091,2,2,2
"59089",634,0.982376249395075,1,2,2
"59090",634,1.08278165026157,1,1,1
"59091",634,1.30162236763556,2,2,2
"59092",634,0.982376249395075,1,2,2
"59093",634,1.08278165026157,1,1,2
"59094",634,0.941980866259091,1,2,1
"59095",634,0.641512172599949,1,1,1
"59096",634,0.982376249395075,1,2,2
"59097",634,1.08278165026157,1,2,2
"59098",634,1.05285139229035,2,2,2
"59099",634,1.05285139229035,1,2,2
"59100",634,0.941980866259091,1,2,2
"59101",634,0.982376249395075,2,2,2
"59102",634,0.982376249395075,2,2,2
"59103",634,0.941980866259091,1,2,2
"59104",634,0.941980866259091,2,2,2
"59105",634,0.941980866259091,1,1,1
"59106",634,0.941980866259091,2,2,2
"59107",634,0.941980866259091,1,2,2
"59108",634,1.05285139229035,2,1,2
"59109",634,1.05285139229035,1,2,2
"59110",634,1.05285139229035,1,2,2
"59111",634,0.941980866259091,1,2,1
"59112",634,0.941980866259091,1,2,2
"59113",634,1.08278165026157,1,2,2
"59114",634,0.941980866259091,1,2,2
"59115",634,0.941980866259091,1,2,2
"59116",634,1.05285139229035,1,1,2
"59117",634,0.941980866259091,1,2,2
"59118",634,0.941980866259091,1,1,2
"59119",634,0.941980866259091,1,2,2
"59120",634,1.05285139229035,2,2,2
"59121",634,0.982376249395075,1,2,2
"59122",634,1.05285139229035,2,2,2
"59123",634,1.05285139229035,2,2,2
"59124",634,0.941980866259091,1,2,2
"59125",634,0.941980866259091,2,1,1
"59126",634,0.941980866259091,1,2,2
"59127",634,1.05285139229035,1,1,2
"59128",634,1.05285139229035,1,2,2
"59129",634,0.941980866259091,2,2,2
"59130",634,0.941980866259091,2,2,2
"59131",634,0.941980866259091,2,2,2
"59132",634,0.941980866259091,1,2,1
"59133",634,0.941980866259091,1,2,2
"59134",634,0.941980866259091,1,2,2
"59135",634,0.941980866259091,1,2,2
"59136",634,0.941980866259091,1,2,2
"59137",634,1.05285139229035,1,1,2
"59138",634,1.05285139229035,2,2,2
"59139",634,1.08278165026157,1,2,2
"59140",634,1.30162236763556,2,2,2
"59141",634,0.941980866259091,2,1,2
"59142",634,1.05285139229035,1,2,2
"59143",634,0.941980866259091,1,2,2
"59144",634,0.941980866259091,1,2,2
"59145",634,0.941980866259091,2,2,2
"59146",634,1.05285139229035,-1,2,2
"59147",634,1.08278165026157,1,2,2
"59148",634,0.941980866259091,2,2,2
"59149",634,0.982376249395075,1,1,1
"59150",634,0.982376249395075,1,2,2
"59151",634,0.982376249395075,1,2,2
"59152",634,0.941980866259091,1,1,2
"59153",634,0.941980866259091,2,2,2
"59154",634,0.941980866259091,2,2,2
"59155",634,0.982376249395075,2,2,2
"59156",634,0.982376249395075,1,2,2
"59157",634,0.941980866259091,1,2,2
"59158",634,0.982376249395075,2,2,2
"59159",634,0.982376249395075,1,2,2
"59160",634,0.941980866259091,1,1,2
"59161",634,1.05285139229035,1,2,2
"59162",634,0.941980866259091,1,2,2
"59163",634,1.05285139229035,1,1,2
"59164",634,1.05285139229035,1,2,2
"59165",634,0.941980866259091,1,2,2
"59166",634,0.941980866259091,2,2,2
"59167",634,1.05285139229035,1,2,2
"59168",634,0.941980866259091,2,2,1
"59169",634,0.982376249395075,1,2,2
"59170",634,0.941980866259091,2,2,1
"59171",634,1.08278165026157,2,1,1
"59172",634,0.982376249395075,1,2,2
"59173",634,0.941980866259091,2,2,2
"59174",634,0.941980866259091,2,2,2
"59175",634,0.941980866259091,2,2,2
"59176",634,1.05285139229035,1,1,1
"59177",634,1.30162236763556,1,2,2
"59178",634,0.982376249395075,1,1,1
"59179",634,0.941980866259091,2,2,2
"59180",634,1.05285139229035,1,2,1
"59181",634,0.941980866259091,2,2,2
"59182",634,1.05285139229035,2,2,2
"59183",634,0.941980866259091,1,2,2
"59184",634,0.941980866259091,2,2,1
"59185",634,1.05285139229035,1,1,1
"59186",634,0.941980866259091,2,2,2
"59187",634,0.941980866259091,1,2,2
"59188",634,0.941980866259091,1,2,2
"59189",634,0.941980866259091,2,2,2
"59190",634,0.941980866259091,1,2,2
"59191",634,0.941980866259091,1,2,2
"59192",634,0.941980866259091,1,1,2
"59193",634,1.05285139229035,2,2,2
"59194",634,0.641512172599949,1,2,2
"59195",634,1.05285139229035,1,1,2
"59196",634,0.941980866259091,1,2,2
"59197",634,0.941980866259091,1,2,2
"59198",634,1.30162236763556,1,1,1
"59199",634,0.941980866259091,2,2,2
"59200",634,0.941980866259091,2,2,2
"59201",634,0.941980866259091,1,2,2
"59202",634,0.941980866259091,2,2,2
"59203",634,0.941980866259091,2,2,2
"59204",634,0.941980866259091,1,2,2
"59205",634,1.05285139229035,2,2,2
"59206",634,0.941980866259091,1,2,2
"59207",634,1.05285139229035,2,2,2
"59208",634,0.941980866259091,2,1,2
"59209",634,1.05285139229035,1,2,2
"59210",634,0.941980866259091,2,2,2
"59211",634,0.941980866259091,2,1,2
"59212",634,1.05285139229035,2,2,2
"59213",634,0.941980866259091,1,2,2
"59214",634,0.941980866259091,2,1,1
"59215",634,1.05285139229035,2,2,2
"59216",634,0.941980866259091,1,1,2
"59217",634,0.941980866259091,1,1,1
"59218",634,0.982376249395075,1,2,2
"59219",634,0.941980866259091,1,2,2
"59220",634,0.941980866259091,1,2,2
"59221",634,0.941980866259091,-1,2,2
"59222",634,0.941980866259091,1,2,2
"59223",634,1.05285139229035,2,2,2
"59224",634,0.941980866259091,1,1,2
"59225",634,1.30162236763556,1,2,2
"59226",634,0.941980866259091,1,2,2
"59227",634,1.05285139229035,2,2,2
"59228",634,0.941980866259091,2,2,2
"59229",634,0.982376249395075,1,2,2
"59230",634,1.05285139229035,1,2,2
"59231",634,1.05285139229035,1,2,2
"59232",634,1.05285139229035,1,1,1
"59233",634,1.05285139229035,1,2,2
"59234",634,0.941980866259091,1,1,2
"59235",634,0.941980866259091,1,2,2
"59236",634,0.941980866259091,2,1,1
"59237",634,1.08278165026157,1,1,2
"59238",634,0.941980866259091,1,1,2
"59239",634,0.941980866259091,1,2,2
"59240",634,1.05285139229035,1,2,2
"59241",634,0.941980866259091,2,2,2
"59242",634,0.982376249395075,1,-1,-1
"59243",634,1.05285139229035,1,2,2
"59244",634,0.941980866259091,2,2,2
"59245",634,0.982376249395075,1,2,2
"59246",634,0.941980866259091,1,2,2
"59247",634,1.05285139229035,1,2,2
"59248",634,0.941980866259091,2,2,2
"59249",634,1.05285139229035,1,2,2
"59250",634,0.941980866259091,2,2,2
"59251",634,1.05285139229035,1,2,2
"59252",634,1.05285139229035,1,2,2
"59253",634,0.941980866259091,1,2,2
"59254",634,0.941980866259091,1,2,2
"59255",634,0.941980866259091,2,2,2
"59256",634,1.05285139229035,1,2,2
"59257",634,1.05285139229035,1,2,2
"59258",634,1.05285139229035,1,2,2
"59259",634,1.05285139229035,1,2,2
"59260",634,0.941980866259091,1,2,2
"59261",634,0.941980866259091,2,2,2
"59262",634,0.941980866259091,2,1,2
"59263",634,1.05285139229035,2,1,2
"59264",634,0.941980866259091,2,2,2
"59265",634,1.05285139229035,2,2,2
"59266",634,0.982376249395075,1,2,2
"59267",634,1.05285139229035,2,2,2
"59268",634,1.05285139229035,2,2,2
"59269",634,1.08278165026157,2,2,2
"59270",634,1.05285139229035,1,2,1
"59271",634,0.982376249395075,1,2,2
"59272",634,0.941980866259091,1,2,2
"59273",634,0.941980866259091,2,2,2
"59274",634,1.05285139229035,1,2,1
"59275",634,1.30162236763556,2,2,2
"59276",634,0.941980866259091,1,2,2
"59277",634,0.941980866259091,1,2,2
"59278",634,0.982376249395075,1,2,2
"59279",634,1.30162236763556,2,2,2
"59280",634,0.941980866259091,1,2,2
"59281",634,1.05285139229035,2,2,2
"59282",634,0.982376249395075,1,1,2
"59283",634,0.941980866259091,2,2,2
"59284",634,0.941980866259091,1,2,1
"59285",634,0.941980866259091,2,1,2
"59286",634,1.08278165026157,2,2,2
"59287",634,0.941980866259091,1,2,2
"59288",634,0.941980866259091,2,2,2
"59289",634,1.05285139229035,2,2,2
"59290",634,1.05285139229035,1,2,2
"59291",634,1.05285139229035,1,2,2
"59292",634,0.982376249395075,2,2,2
"59293",634,0.941980866259091,1,2,2
"59294",634,0.941980866259091,1,1,2
"59295",634,0.641512172599949,2,2,2
"59296",634,0.941980866259091,2,2,2
"59297",634,1.05285139229035,2,1,2
"59298",634,0.941980866259091,2,2,2
"59299",634,0.982376249395075,1,2,2
"59300",634,1.05285139229035,1,2,2
"59301",634,1.05285139229035,1,2,2
"59302",634,1.30162236763556,1,2,1
"59303",634,1.05285139229035,-1,2,2
"59304",634,0.941980866259091,2,2,2
"59305",634,1.30162236763556,1,2,2
"59306",634,0.941980866259091,2,2,2
"59307",634,0.941980866259091,1,2,2
"59308",634,0.941980866259091,1,2,2
"59309",634,1.05285139229035,2,2,2
"59310",634,1.05285139229035,2,2,2
"59311",634,1.05285139229035,1,1,1
"59312",634,0.941980866259091,1,2,2
"59313",634,0.982376249395075,1,2,2
"59314",634,0.982376249395075,1,2,2
"59315",634,1.05285139229035,1,2,2
"59316",634,0.941980866259091,1,2,2
"59317",634,1.05285139229035,1,2,1
"59318",634,1.05285139229035,2,2,2
"59319",634,0.982376249395075,1,2,1
"59320",634,1.05285139229035,1,2,2
"59321",634,0.982376249395075,2,1,2
"59322",634,1.05285139229035,1,2,2
"59323",634,0.982376249395075,1,2,2
"59324",634,1.30162236763556,1,2,2
"59325",634,1.05285139229035,1,1,2
"59326",634,0.941980866259091,1,2,2
"59327",634,0.941980866259091,2,2,2
"59328",634,1.05285139229035,1,2,2
"59329",634,0.941980866259091,2,2,2
"59330",634,0.941980866259091,1,2,2
"59331",634,0.941980866259091,1,2,2
"59332",634,0.982376249395075,2,2,2
"59333",634,0.941980866259091,1,2,2
"59334",634,1.05285139229035,1,1,1
"59335",634,1.05285139229035,1,2,2
"59336",634,1.30162236763556,2,2,2
"59337",634,1.05285139229035,1,2,2
"59338",634,1.05285139229035,1,1,2
"59339",634,0.941980866259091,1,2,2
"59340",634,0.941980866259091,2,2,2
"59341",634,1.05285139229035,1,2,2
"59342",634,0.941980866259091,1,2,2
"59343",634,0.941980866259091,2,1,2
"59344",634,0.982376249395075,1,2,2
"59345",634,1.05285139229035,1,2,2
"59346",634,1.30162236763556,2,2,2
"59347",634,0.941980866259091,1,2,2
"59348",634,0.941980866259091,2,2,2
"59349",634,0.941980866259091,1,2,2
"59350",634,1.05285139229035,1,2,1
"59351",634,0.941980866259091,2,1,2
"59352",634,0.941980866259091,2,2,2
"59353",634,1.05285139229035,1,2,2
"59354",634,0.941980866259091,2,2,2
"59355",634,0.941980866259091,2,2,2
"59356",634,0.941980866259091,1,2,2
"59357",634,1.05285139229035,1,2,2
"59358",634,1.05285139229035,1,2,2
"59359",634,0.941980866259091,1,2,2
"59360",634,0.941980866259091,2,2,2
"59361",634,0.982376249395075,1,2,2
"59362",634,1.05285139229035,1,2,2
"59363",634,1.30162236763556,1,2,1
"59364",634,0.941980866259091,2,2,2
"59365",634,0.941980866259091,1,2,2
"59366",634,1.05285139229035,1,1,2
"59367",634,1.05285139229035,1,2,2
"59368",634,0.982376249395075,1,2,1
"59369",634,1.05285139229035,1,2,1
"59370",634,1.08278165026157,1,2,2
"59371",634,0.982376249395075,1,1,2
"59372",634,1.30162236763556,2,2,2
"59373",634,1.05285139229035,1,1,2
"59374",634,0.941980866259091,1,2,1
"59375",634,1.05285139229035,1,2,2
"59376",634,0.982376249395075,1,1,1
"59377",634,0.941980866259091,1,2,2
"59378",634,1.05285139229035,2,2,2
"59379",634,1.05285139229035,1,2,2
"59380",634,0.941980866259091,1,1,1
"59381",634,1.05285139229035,2,2,2
"59382",634,1.05285139229035,1,2,2
"59383",634,0.641512172599949,-1,2,2
"59384",634,0.941980866259091,1,2,2
"59385",634,0.941980866259091,2,2,1
"59386",634,1.05285139229035,2,2,2
"59387",634,1.05285139229035,1,1,1
"59388",634,0.982376249395075,1,2,2
"59389",634,0.941980866259091,1,2,2
"59390",634,1.05285139229035,1,2,2
"59391",634,0.941980866259091,2,1,2
"59392",634,1.05285139229035,1,2,2
"59393",634,1.30162236763556,2,2,2
"59394",634,1.05285139229035,1,2,2
"59395",634,0.941980866259091,1,2,2
"59396",634,1.05285139229035,1,2,2
"59397",634,1.08278165026157,1,2,2
"59398",634,0.941980866259091,1,1,1
"59399",634,0.941980866259091,2,2,2
"59400",634,0.941980866259091,2,2,2
"59401",634,1.05285139229035,1,1,1
"59402",634,0.941980866259091,2,2,1
"59403",634,1.05285139229035,2,2,2
"59404",634,0.941980866259091,1,2,2
"59405",634,1.05285139229035,1,2,2
"59406",634,1.05285139229035,1,1,2
"59407",634,1.05285139229035,2,2,2
"59408",634,0.941980866259091,2,2,2
"59409",634,0.941980866259091,2,2,2
"59410",634,0.941980866259091,1,2,2
"59411",634,0.941980866259091,2,2,2
"59412",634,1.05285139229035,1,2,2
"59413",634,1.05285139229035,2,1,2
"59414",634,1.08278165026157,1,2,2
"59415",634,0.941980866259091,1,2,2
"59416",634,1.30162236763556,2,1,2
"59417",634,0.941980866259091,1,2,2
"59418",634,1.05285139229035,1,2,2
"59419",634,1.05285139229035,1,2,2
"59420",634,1.05285139229035,1,2,2
"59421",634,1.05285139229035,2,2,2
"59422",634,1.05285139229035,1,2,2
"59423",634,1.05285139229035,1,2,2
"59424",634,1.05285139229035,2,2,2
"59425",634,0.941980866259091,2,2,2
"59426",634,0.941980866259091,1,2,2
"59427",634,0.982376249395075,1,2,2
"59428",634,1.05285139229035,1,2,2
"59429",634,0.982376249395075,1,2,2
"59430",634,1.05285139229035,2,2,2
"59431",634,0.982376249395075,1,2,2
"59432",634,0.941980866259091,2,2,2
"59433",634,1.05285139229035,1,2,2
"59434",634,1.05285139229035,1,2,1
"59435",634,0.982376249395075,1,2,2
"59436",634,1.05285139229035,2,2,2
"59437",634,1.05285139229035,2,2,2
"59438",634,1.05285139229035,1,2,2
"59439",634,0.941980866259091,1,2,2
"59440",634,0.941980866259091,2,2,2
"59441",634,1.30162236763556,2,2,2
"59442",634,1.05285139229035,1,2,2
"59443",634,1.08278165026157,2,2,2
"59444",634,0.982376249395075,1,2,2
"59445",634,1.05285139229035,1,2,2
"59446",634,0.641512172599949,1,2,2
"59447",634,1.08278165026157,1,1,2
"59448",634,0.941980866259091,1,1,2
"59449",634,0.941980866259091,1,2,2
"59450",634,0.982376249395075,2,1,2
"59451",634,0.941980866259091,1,2,2
"59452",634,1.05285139229035,2,2,2
"59453",634,0.941980866259091,2,2,2
"59454",634,0.941980866259091,1,2,2
"59455",634,1.05285139229035,1,2,2
"59456",634,0.941980866259091,2,2,2
"59457",634,1.05285139229035,2,2,2
"59458",634,1.05285139229035,2,2,2
"59459",634,0.941980866259091,2,1,2
"59460",634,1.05285139229035,1,2,2
"59461",634,0.941980866259091,-1,1,2
"59462",634,1.05285139229035,1,2,2
"59463",634,0.982376249395075,1,1,2
"59464",634,0.941980866259091,1,1,2
"59465",634,0.982376249395075,1,1,2
"59466",634,0.982376249395075,1,2,2
"59467",634,1.05285139229035,1,2,2
"59468",634,0.941980866259091,1,1,1
"59469",634,1.05285139229035,1,2,2
"59470",634,1.30162236763556,2,2,2
"59471",634,1.05285139229035,1,1,2
"59472",634,0.941980866259091,1,1,2
"59473",634,1.05285139229035,2,2,2
"59474",634,1.05285139229035,1,2,2
"59475",634,0.941980866259091,1,2,2
"59476",634,0.941980866259091,2,2,2
"59477",634,0.941980866259091,2,2,2
"59478",634,1.05285139229035,2,1,1
"59479",634,1.05285139229035,1,2,2
"59480",634,1.05285139229035,1,2,2
"59481",634,1.05285139229035,1,2,2
"59482",634,1.05285139229035,1,2,2
"59483",634,0.982376249395075,1,2,1
"59484",634,1.05285139229035,1,1,2
"59485",634,1.05285139229035,1,2,2
"59486",634,0.941980866259091,2,2,2
"59487",634,0.982376249395075,1,2,2
"59488",634,0.982376249395075,1,2,2
"59489",634,0.941980866259091,2,2,2
"59490",634,0.982376249395075,1,2,2
"59491",634,1.05285139229035,1,1,1
"59492",634,0.941980866259091,2,2,2
"59493",634,0.982376249395075,1,2,1
"59494",634,0.941980866259091,1,1,2
"59495",634,1.05285139229035,2,2,2
"59496",634,1.05285139229035,1,1,1
"59497",634,0.941980866259091,2,2,2
"59498",634,1.05285139229035,1,2,2
"59499",634,0.982376249395075,2,2,2
"59500",634,0.982376249395075,1,2,1
"59501",634,1.05285139229035,1,2,2
"59502",634,1.05285139229035,2,2,1
"59503",634,1.05285139229035,2,2,2
"59504",634,0.982376249395075,2,2,2
"59505",634,1.05285139229035,2,1,1
"59506",634,0.941980866259091,1,2,2
"59507",634,1.30162236763556,2,2,2
"59508",634,1.05285139229035,1,1,2
"59509",634,0.941980866259091,1,2,2
"59510",634,1.05285139229035,1,2,2
"59511",634,1.05285139229035,1,2,2
"59512",634,1.05285139229035,1,2,2
"59513",634,0.941980866259091,2,2,2
"59514",634,0.941980866259091,1,2,2
"59515",634,1.05285139229035,1,1,1
"59516",634,0.982376249395075,1,1,2
"59517",634,0.941980866259091,1,1,2
"59518",634,0.941980866259091,1,2,2
"59519",634,0.941980866259091,2,2,2
"59520",634,1.05285139229035,2,2,1
"59521",634,1.05285139229035,2,2,2
"59522",634,1.05285139229035,1,2,2
"59523",634,0.941980866259091,2,2,2
"59524",634,0.941980866259091,1,2,2
"59525",634,0.941980866259091,1,1,1
"59526",634,0.941980866259091,1,2,2
"59527",634,1.30162236763556,2,2,2
"59528",634,0.941980866259091,2,2,2
"59529",634,1.05285139229035,1,1,2
"59530",634,0.941980866259091,2,2,2
"59531",634,0.941980866259091,2,1,2
"59532",634,1.30162236763556,1,2,2
"59533",634,1.05285139229035,1,2,2
"59534",634,0.941980866259091,2,2,2
"59535",634,0.982376249395075,2,1,2
"59536",634,0.941980866259091,1,1,2
"59537",634,0.941980866259091,1,2,2
