"","V2","V258","V231","V232","V233","V239"
"78909",788,1,-3,-3,-3,5
"78910",788,1,1,1,10,5
"78911",788,1,1,1,10,2
"78912",788,1,5,5,10,5
"78913",788,1,-3,-3,-3,7
"78914",788,1,-3,-3,-3,7
"78915",788,1,-3,-3,-3,5
"78916",788,1,6,6,5,7
"78917",788,1,-3,-3,-3,7
"78918",788,1,-3,-3,-3,6
"78919",788,1,1,1,9,6
"78920",788,1,-3,-3,-3,7
"78921",788,1,1,1,7,5
"78922",788,1,-3,-3,-3,7
"78923",788,1,6,6,6,7
"78924",788,1,1,1,9,7
"78925",788,1,1,1,10,7
"78926",788,1,10,1,9,7
"78927",788,1,1,1,8,7
"78928",788,1,1,1,3,7
"78929",788,1,-3,-3,-3,6
"78930",788,1,1,2,8,7
"78931",788,1,7,1,2,3
"78932",788,1,-3,-3,-3,5
"78933",788,1,1,2,2,5
"78934",788,1,10,1,1,5
"78935",788,1,10,6,10,4
"78936",788,1,-3,-3,-3,3
"78937",788,1,-3,-3,-3,1
"78938",788,1,2,2,7,4
"78939",788,1,1,1,10,6
"78940",788,1,1,1,10,1
"78941",788,1,-3,-3,-3,5
"78942",788,1,-3,-3,-3,6
"78943",788,1,-3,-3,-3,5
"78944",788,1,-3,-3,-3,5
"78945",788,1,1,1,10,1
"78946",788,1,7,1,10,4
"78947",788,1,1,1,5,2
"78948",788,1,5,5,10,5
"78949",788,1,1,1,1,-1
"78950",788,1,10,5,1,-1
"78951",788,1,-3,-3,-3,5
"78952",788,1,4,1,10,6
"78953",788,1,1,1,10,5
"78954",788,1,1,1,3,6
"78955",788,1,-3,-3,-3,5
"78956",788,1,-3,-3,-3,1
"78957",788,1,-3,-3,-3,1
"78958",788,1,4,5,7,1
"78959",788,1,-3,-3,-3,6
"78960",788,1,3,1,1,1
"78961",788,1,1,1,2,1
"78962",788,1,-1,-1,-1,1
"78963",788,1,1,1,4,1
"78964",788,1,1,1,4,5
"78965",788,1,1,1,-1,6
"78966",788,1,-1,-1,-1,1
"78967",788,1,-1,-1,7,6
"78968",788,1,9,2,4,6
"78969",788,1,5,2,5,5
"78970",788,1,6,1,10,7
"78971",788,1,-3,-3,-3,3
"78972",788,1,-3,-3,-3,6
"78973",788,1,10,1,5,8
"78974",788,1,1,1,1,2
"78975",788,1,-3,-3,-3,5
"78976",788,1,5,1,3,3
"78977",788,1,1,1,10,5
"78978",788,1,-3,-3,-3,7
"78979",788,1,-3,-3,-3,5
"78980",788,1,-3,-3,-3,1
"78981",788,1,1,10,10,5
"78982",788,1,-3,-3,-3,7
"78983",788,1,-3,-3,-3,3
"78984",788,1,-1,9,10,3
"78985",788,1,8,2,1,3
"78986",788,1,1,1,1,2
"78987",788,1,9,2,7,5
"78988",788,1,1,1,4,4
"78989",788,1,-3,-3,-3,3
"78990",788,1,2,2,5,-1
"78991",788,1,7,2,8,5
"78992",788,1,-3,-3,-3,5
"78993",788,1,-3,-3,-3,6
"78994",788,1,-3,-3,-3,5
"78995",788,1,2,1,5,4
"78996",788,1,10,10,8,5
"78997",788,1,-1,-1,-1,7
"78998",788,1,-1,-1,-1,5
"78999",788,1,1,7,10,4
"79000",788,1,1,1,1,5
"79001",788,1,4,1,3,4
"79002",788,1,5,5,1,3
"79003",788,1,1,1,2,3
"79004",788,1,-1,-1,-1,5
"79005",788,1,8,3,4,4
"79006",788,1,1,1,1,5
"79007",788,1,1,10,10,7
"79008",788,1,-1,-1,-1,3
"79009",788,1,-1,-1,-1,7
"79010",788,1,10,3,7,4
"79011",788,1,1,1,1,1
"79012",788,1,-1,-1,-1,1
"79013",788,1,5,8,4,5
"79014",788,1,8,2,3,5
"79015",788,1,2,3,9,5
"79016",788,1,-1,-1,-1,3
"79017",788,1,-1,-1,-1,3
"79018",788,1,-1,-1,-1,5
"79019",788,1,1,1,1,5
"79020",788,1,-1,-1,-1,7
"79021",788,1,1,1,10,-1
"79022",788,1,-1,-1,-1,-1
"79023",788,1,5,5,10,5
"79024",788,1,1,1,2,4
"79025",788,1,-1,-1,-1,4
"79026",788,1,-1,-1,-1,2
"79027",788,1,5,5,5,2
"79028",788,1,-1,-1,-1,5
"79029",788,1,-1,5,5,6
"79030",788,1,3,3,8,1
"79031",788,1,1,1,1,1
"79032",788,1,-1,-1,-1,1
"79033",788,1,6,2,7,2
"79034",788,1,6,5,5,5
"79035",788,1,-3,-3,-3,5
"79036",788,1,-3,-3,-3,5
"79037",788,1,5,5,5,5
"79038",788,1,-3,-3,-3,5
"79039",788,1,7,4,7,6
"79040",788,1,8,5,6,7
"79041",788,1,3,3,4,5
"79042",788,1,-3,-3,-3,5
"79043",788,1,4,6,5,7
"79044",788,1,-3,-3,-3,6
"79045",788,1,-3,-3,-3,6
"79046",788,1,-3,-3,-3,6
"79047",788,1,5,5,5,6
"79048",788,1,1,5,5,6
"79049",788,1,-3,-3,-3,5
"79050",788,1,-3,-3,-3,1
"79051",788,1,1,1,10,1
"79052",788,1,1,1,10,1
"79053",788,1,10,10,10,4
"79054",788,1,5,5,-1,5
"79055",788,1,1,-1,-1,5
"79056",788,1,5,5,-1,5
"79057",788,1,5,5,1,5
"79058",788,1,5,5,5,6
"79059",788,1,5,5,1,6
"79060",788,1,6,6,10,8
"79061",788,1,3,5,5,5
"79062",788,1,-3,-3,-3,1
"79063",788,1,1,1,10,5
"79064",788,1,1,1,4,5
"79065",788,1,-3,-3,-3,5
"79066",788,1,1,1,10,4
"79067",788,1,10,10,10,-1
"79068",788,1,-1,-1,-1,6
"79069",788,1,1,1,10,2
"79070",788,1,-3,-3,-3,7
"79071",788,1,4,2,6,6
"79072",788,1,1,1,5,7
"79073",788,1,1,1,7,7
"79074",788,1,1,5,8,7
"79075",788,1,6,5,4,6
"79076",788,1,7,5,6,7
"79077",788,1,-3,-3,-3,7
"79078",788,1,6,4,5,6
"79079",788,1,-1,-1,-1,5
"79080",788,1,-3,-3,-3,6
"79081",788,1,7,9,7,7
"79082",788,1,-3,-3,-3,8
"79083",788,1,6,7,6,8
"79084",788,1,4,3,5,6
"79085",788,1,1,1,10,7
"79086",788,1,4,5,6,6
"79087",788,1,-3,-3,-3,8
"79088",788,1,1,1,5,6
"79089",788,1,5,5,6,8
"79090",788,1,6,5,6,6
"79091",788,1,-3,-3,-3,7
"79092",788,1,3,3,4,5
"79093",788,1,6,4,10,7
"79094",788,1,-3,-3,-3,5
"79095",788,1,-3,-3,-3,5
"79096",788,1,-3,-3,-3,8
"79097",788,1,-3,-3,-3,6
"79098",788,1,-1,-1,-1,7
"79099",788,1,10,1,10,3
"79100",788,1,-3,-3,-3,6
"79101",788,1,1,2,10,3
"79102",788,1,4,4,10,5
"79103",788,1,9,1,10,7
"79104",788,1,2,1,1,1
"79105",788,1,-3,-3,-3,7
"79106",788,1,9,7,9,1
"79107",788,1,-3,-3,-3,1
"79108",788,1,2,2,9,5
"79109",788,1,-3,-3,-3,5
"79110",788,1,1,8,9,6
"79111",788,1,10,2,8,8
"79112",788,1,-3,-3,-3,5
"79113",788,1,1,3,6,6
"79114",788,1,1,1,7,1
"79115",788,1,-3,-3,-3,1
"79116",788,1,-3,-3,-3,2
"79117",788,1,1,5,9,3
"79118",788,1,-3,-3,-3,2
"79119",788,1,5,5,4,2
"79120",788,1,-3,-3,-3,1
"79121",788,1,1,1,-1,2
"79122",788,1,2,2,5,1
"79123",788,1,1,1,5,4
"79124",788,1,-3,-3,-3,3
"79125",788,1,10,1,5,1
"79126",788,1,6,6,9,5
"79127",788,1,5,3,5,1
"79128",788,1,-3,-3,-3,6
"79129",788,1,2,2,3,3
"79130",788,1,1,2,4,4
"79131",788,1,4,3,1,2
"79132",788,1,-3,-3,-3,1
"79133",788,1,-3,-3,-3,3
"79134",788,1,1,1,1,1
"79135",788,1,-3,-3,-3,6
"79136",788,1,1,1,7,2
"79137",788,1,-3,-3,-3,8
"79138",788,1,1,1,4,1
"79139",788,1,10,1,1,6
"79140",788,1,3,3,3,3
"79141",788,1,-3,-3,-3,8
"79142",788,1,1,10,10,6
"79143",788,1,-3,-3,-3,6
"79144",788,1,1,1,10,2
"79145",788,1,-3,-3,-3,6
"79146",788,1,-3,-3,-3,6
"79147",788,1,10,1,10,5
"79148",788,1,1,1,1,6
"79149",788,1,-3,-3,-3,4
"79150",788,1,-3,-3,-3,6
"79151",788,1,1,10,1,6
"79152",788,1,4,2,1,5
"79153",788,1,1,10,10,5
"79154",788,1,9,3,3,5
"79155",788,1,-3,-3,-3,6
"79156",788,1,8,8,6,6
"79157",788,1,-3,-3,-3,7
"79158",788,1,-3,-3,-3,6
"79159",788,1,1,2,9,5
"79160",788,1,2,2,5,6
"79161",788,1,-3,-3,-3,3
"79162",788,1,1,2,6,7
"79163",788,1,-3,-3,-3,5
"79164",788,1,3,3,5,6
"79165",788,1,5,5,5,5
"79166",788,1,10,5,10,5
"79167",788,1,-1,-1,5,5
"79168",788,1,5,5,10,5
"79169",788,1,-3,-3,-3,5
"79170",788,1,-3,-3,-3,2
"79171",788,1,4,4,6,5
"79172",788,1,2,3,3,5
"79173",788,1,-3,-3,-3,6
"79174",788,1,4,6,9,6
"79175",788,1,-3,-3,-3,7
"79176",788,1,-3,-3,-3,5
"79177",788,1,-3,-3,-3,7
"79178",788,1,3,4,5,5
"79179",788,1,-1,-1,-1,5
"79180",788,1,1,1,10,4
"79181",788,1,6,8,7,8
"79182",788,1,-3,-3,-3,5
"79183",788,1,4,5,7,7
"79184",788,1,-3,-3,-3,2
"79185",788,1,-3,-3,-3,2
"79186",788,1,1,1,-1,4
"79187",788,1,1,1,1,2
"79188",788,1,-3,-3,-3,2
"79189",788,1,-3,-3,-3,2
"79190",788,1,-3,-3,-3,7
"79191",788,1,1,1,5,1
"79192",788,1,1,1,10,1
"79193",788,1,1,1,10,5
"79194",788,1,6,5,8,6
"79195",788,1,-3,-3,-3,1
"79196",788,1,-3,-3,-3,1
"79197",788,1,-3,-3,-3,1
"79198",788,1,6,5,8,6
"79199",788,1,-3,-3,-3,1
"79200",788,1,-3,-3,-3,1
"79201",788,1,10,10,10,6
"79202",788,1,10,10,10,6
"79203",788,1,4,3,6,1
"79204",788,1,1,1,10,1
"79205",788,1,1,1,1,1
"79206",788,1,10,10,10,6
"79207",788,1,-3,-3,-3,4
"79208",788,1,-3,-3,-3,5
"79209",788,1,5,2,10,5
"79210",788,1,-3,-3,-3,5
"79211",788,1,-3,-3,-3,5
"79212",788,1,5,5,10,2
"79213",788,1,5,5,10,5
"79214",788,1,-3,-3,-3,5
"79215",788,1,5,5,5,5
"79216",788,1,1,1,6,5
"79217",788,1,5,5,5,7
"79218",788,1,-3,-3,-3,6
"79219",788,1,7,7,6,7
"79220",788,1,-3,-3,-3,7
"79221",788,1,-3,-3,-3,7
"79222",788,1,1,1,6,6
"79223",788,1,6,6,6,6
"79224",788,1,3,4,5,7
"79225",788,1,-3,-3,-3,4
"79226",788,1,-3,-3,-3,5
"79227",788,1,-3,-3,-3,7
"79228",788,1,-3,-3,-3,7
"79229",788,1,5,5,5,5
"79230",788,1,5,5,3,5
"79231",788,1,5,5,5,5
"79232",788,1,5,5,8,5
"79233",788,1,4,3,5,-1
"79234",788,1,-3,-3,-3,7
"79235",788,1,4,5,5,7
"79236",788,1,8,3,7,7
"79237",788,1,-3,-3,-3,8
"79238",788,1,5,2,4,6
"79239",788,1,-3,-3,-3,8
"79240",788,1,9,4,6,7
"79241",788,1,8,5,10,8
"79242",788,1,-3,-3,-3,5
"79243",788,1,-3,-3,-3,5
"79244",788,1,-3,-3,-3,4
"79245",788,1,-1,-1,-1,6
"79246",788,1,1,10,6,-1
"79247",788,1,1,1,-1,5
"79248",788,1,7,7,6,5
"79249",788,1,3,3,5,6
"79250",788,1,1,1,10,4
"79251",788,1,5,5,10,-1
"79252",788,1,1,1,10,2
"79253",788,1,6,6,10,1
"79254",788,1,-3,-3,-3,4
"79255",788,1,-3,-3,-3,4
"79256",788,1,-3,-3,-3,4
"79257",788,1,-3,-3,-3,4
"79258",788,1,1,1,5,5
"79259",788,1,-3,-3,-3,5
"79260",788,1,1,1,8,4
"79261",788,1,1,1,8,7
"79262",788,1,-3,-3,-3,5
"79263",788,1,-1,-1,-1,4
"79264",788,1,-3,-3,-3,4
"79265",788,1,2,1,7,4
"79266",788,1,5,5,-1,-1
"79267",788,1,1,1,10,4
"79268",788,1,-1,-1,2,5
"79269",788,1,5,5,5,5
"79270",788,1,5,5,-1,-1
"79271",788,1,-1,-1,-1,5
"79272",788,1,5,5,5,5
"79273",788,1,5,5,10,5
"79274",788,1,10,10,10,6
"79275",788,1,1,1,10,4
"79276",788,1,-3,-3,-3,5
"79277",788,1,-3,-3,-3,4
"79278",788,1,-3,-3,-3,1
"79279",788,1,1,1,10,-1
"79280",788,1,1,1,10,5
"79281",788,1,1,1,10,-1
"79282",788,1,-3,-3,-3,7
"79283",788,1,-3,-3,-3,5
"79284",788,1,-3,-3,-3,7
"79285",788,1,4,3,4,4
"79286",788,1,-3,-3,-3,-1
"79287",788,1,4,3,4,5
"79288",788,1,3,4,10,7
"79289",788,1,5,5,7,8
"79290",788,1,3,3,7,4
"79291",788,1,-1,-1,5,4
"79292",788,1,5,1,2,5
"79293",788,1,1,1,1,4
"79294",788,1,1,1,1,2
"79295",788,1,1,1,4,5
"79296",788,1,-1,-1,-1,4
"79297",788,1,-1,-1,-1,1
"79298",788,1,-3,-3,-3,4
"79299",788,1,-3,-3,-3,6
"79300",788,1,-3,-3,-3,7
"79301",788,1,1,6,10,5
"79302",788,1,9,1,1,6
"79303",788,1,1,1,10,7
"79304",788,1,10,1,1,6
"79305",788,1,10,1,2,7
"79306",788,1,1,1,10,5
"79307",788,1,7,6,7,3
"79308",788,1,5,2,5,3
"79309",788,1,-1,-1,-1,1
"79310",788,1,-3,-3,-3,3
"79311",788,1,-1,-1,-1,7
"79312",788,1,-3,-3,-3,4
"79313",788,1,-1,-1,-1,4
"79314",788,1,1,10,10,6
"79315",788,1,5,5,4,7
"79316",788,1,1,10,10,7
"79317",788,1,1,1,3,7
"79318",788,1,-3,-3,-3,5
"79319",788,1,1,1,1,5
"79320",788,1,1,1,3,4
"79321",788,1,-3,-3,-3,5
"79322",788,1,-3,-3,-3,6
"79323",788,1,1,1,6,4
"79324",788,1,10,6,1,4
"79325",788,1,1,5,10,7
"79326",788,1,10,5,10,7
"79327",788,1,-3,-3,-3,6
"79328",788,1,-3,-3,-3,1
"79329",788,1,1,1,1,5
"79330",788,1,10,7,7,7
"79331",788,1,-3,-3,-3,6
"79332",788,1,1,1,1,6
"79333",788,1,10,1,10,1
"79334",788,1,1,1,1,5
"79335",788,1,-3,-3,-3,7
"79336",788,1,-3,-3,-3,3
"79337",788,1,1,3,4,5
"79338",788,1,10,1,10,7
"79339",788,1,6,3,5,4
"79340",788,1,5,1,5,3
"79341",788,1,-3,-3,-3,3
"79342",788,1,-3,-3,-3,-1
"79343",788,1,5,5,5,3
"79344",788,1,5,5,5,3
"79345",788,1,1,1,10,6
"79346",788,1,-3,-3,-3,5
"79347",788,1,1,1,7,4
"79348",788,1,1,1,9,5
"79349",788,1,-3,-3,-3,3
"79350",788,1,10,1,9,8
"79351",788,1,1,1,6,8
"79352",788,1,-3,-3,-3,9
"79353",788,1,1,1,10,6
"79354",788,1,-1,-1,-1,-1
"79355",788,1,2,1,6,2
"79356",788,1,-1,-1,-1,-1
"79357",788,1,1,10,5,3
"79358",788,1,1,7,10,5
"79359",788,1,3,3,6,4
"79360",788,1,-1,-1,6,4
"79361",788,1,-3,-3,-3,1
"79362",788,1,1,5,10,1
"79363",788,1,-1,-1,-1,6
"79364",788,1,-1,-1,-1,5
"79365",788,1,-1,-1,-1,6
"79366",788,1,7,1,5,7
"79367",788,1,1,1,6,3
"79368",788,1,-1,-1,-1,6
"79369",788,1,1,1,10,8
"79370",788,1,-3,-3,-3,7
"79371",788,1,-3,-3,-3,6
"79372",788,1,-3,-3,-3,6
"79373",788,1,1,1,7,7
"79374",788,1,1,1,1,6
"79375",788,1,-3,-3,-3,7
"79376",788,1,1,1,4,6
"79377",788,1,5,1,10,1
"79378",788,1,10,9,9,8
"79379",788,1,9,10,10,5
"79380",788,1,1,8,10,6
"79381",788,1,1,7,8,4
"79382",788,1,1,1,9,6
"79383",788,1,1,1,5,2
"79384",788,1,1,1,5,3
"79385",788,1,4,4,7,7
"79386",788,1,1,10,10,4
"79387",788,1,-3,-3,-3,7
"79388",788,1,2,1,10,5
"79389",788,1,-3,-3,-3,4
"79390",788,1,1,1,10,1
"79391",788,1,5,9,10,6
"79392",788,1,1,1,4,5
"79393",788,1,1,1,10,6
"79394",788,1,-3,-3,-3,4
"79395",788,1,-3,-3,-3,-1
"79396",788,1,-3,-3,-3,-1
"79397",788,1,9,6,10,4
"79398",788,1,1,7,10,1
"79399",788,1,10,5,1,6
"79400",788,1,1,1,1,6
"79401",788,1,-3,-3,-3,2
"79402",788,1,-3,-3,-3,6
"79403",788,1,5,1,5,5
"79404",788,1,5,1,10,1
"79405",788,1,5,5,10,6
"79406",788,1,5,1,1,3
"79407",788,1,5,1,9,2
"79408",788,1,8,4,9,5
"79409",788,1,-3,-3,-3,1
"79410",788,1,1,1,6,4
"79411",788,1,-3,-3,-3,3
"79412",788,1,1,1,6,7
"79413",788,1,-3,-3,-3,7
"79414",788,1,1,1,7,4
"79415",788,1,1,1,6,6
"79416",788,1,1,1,4,5
"79417",788,1,-3,-3,-3,1
"79418",788,1,1,1,1,1
"79419",788,1,-3,-3,-3,3
"79420",788,1,5,10,1,5
"79421",788,1,1,1,3,4
"79422",788,1,3,2,5,6
"79423",788,1,5,1,1,6
"79424",788,1,10,7,10,6
"79425",788,1,1,1,10,7
"79426",788,1,1,1,6,6
"79427",788,1,1,1,5,5
"79428",788,1,-3,-3,-3,7
"79429",788,1,-3,-3,-3,5
"79430",788,1,1,1,10,5
"79431",788,1,1,1,4,7
"79432",788,1,1,1,10,5
"79433",788,1,1,1,6,7
"79434",788,1,1,1,7,3
"79435",788,1,1,1,6,4
"79436",788,1,-3,-3,-3,5
"79437",788,1,1,1,10,7
"79438",788,1,1,1,10,6
"79439",788,1,8,1,10,4
"79440",788,1,5,10,10,10
"79441",788,1,-3,-3,-3,7
"79442",788,1,5,1,10,3
"79443",788,1,-1,-1,-1,-1
"79444",788,1,-1,-1,-1,6
"79445",788,1,5,1,10,3
"79446",788,1,5,2,10,8
"79447",788,1,1,6,7,2
"79448",788,1,8,10,10,7
"79449",788,1,1,1,1,4
"79450",788,1,-3,-3,-3,3
"79451",788,1,-3,-3,-3,7
"79452",788,1,10,6,1,9
"79453",788,1,1,1,10,7
"79454",788,1,1,1,10,7
"79455",788,1,1,1,4,3
"79456",788,1,-3,-3,-3,-1
"79457",788,1,-3,-3,-3,7
"79458",788,1,1,1,10,8
"79459",788,1,-3,-3,-3,4
"79460",788,1,1,1,10,4
"79461",788,1,5,7,6,8
"79462",788,1,8,8,7,7
"79463",788,1,7,5,7,8
"79464",788,1,6,5,6,6
"79465",788,1,1,1,10,7
"79466",788,1,-3,-3,-3,4
"79467",788,1,-3,-3,-3,3
"79468",788,1,1,1,10,7
"79469",788,1,1,1,10,6
"79470",788,1,-3,-3,-3,6
"79471",788,1,-3,-3,-3,10
"79472",788,1,-3,-3,-3,-1
"79473",788,1,-3,-3,-3,9
"79474",788,1,1,1,6,6
"79475",788,1,6,1,7,-1
"79476",788,1,1,1,10,8
"79477",788,1,-3,-3,-3,7
"79478",788,1,-3,-3,-3,6
"79479",788,1,1,1,7,8
"79480",788,1,-3,-3,-3,6
"79481",788,1,-3,-3,-3,3
"79482",788,1,-3,-3,-3,4
"79483",788,1,1,10,10,6
"79484",788,1,-3,-3,-3,6
"79485",788,1,3,2,8,2
"79486",788,1,5,1,9,5
"79487",788,1,1,10,8,7
"79488",788,1,2,10,10,4
"79489",788,1,-3,-3,-3,-1
"79490",788,1,-3,-3,-3,6
"79491",788,1,-3,-3,-3,6
"79492",788,1,-3,-3,-3,5
"79493",788,1,-3,-3,-3,6
"79494",788,1,1,1,4,6
"79495",788,1,1,1,10,6
"79496",788,1,1,1,10,6
"79497",788,1,-3,-3,-3,2
"79498",788,1,2,1,10,5
"79499",788,1,1,1,2,2
"79500",788,1,5,8,5,4
"79501",788,1,10,2,8,5
"79502",788,1,8,10,8,3
"79503",788,1,-3,-3,-3,1
"79504",788,1,1,1,3,1
"79505",788,1,5,5,5,6
"79506",788,1,2,3,4,6
"79507",788,1,5,6,5,6
"79508",788,1,6,6,6,6
"79509",788,1,5,6,5,6
"79510",788,1,3,3,9,5
"79511",788,1,3,5,5,8
"79512",788,1,-3,-3,-3,5
"79513",788,1,-3,-3,-3,7
"79514",788,1,3,4,5,6
"79515",788,1,2,2,4,6
"79516",788,1,5,5,5,6
"79517",788,1,-3,-3,-3,6
"79518",788,1,-3,-3,-3,6
"79519",788,1,1,1,10,5
"79520",788,1,7,7,5,6
"79521",788,1,3,4,5,6
"79522",788,1,1,1,6,7
"79523",788,1,2,2,5,5
"79524",788,1,3,3,5,5
"79525",788,1,-3,-3,-3,6
"79526",788,1,3,3,5,6
"79527",788,1,-3,-3,-3,4
"79528",788,1,-3,-3,-3,6
"79529",788,1,5,5,10,4
"79530",788,1,1,1,10,7
"79531",788,1,-3,-3,-3,8
"79532",788,1,-3,-3,-3,4
"79533",788,1,10,4,4,5
"79534",788,1,1,1,10,9
"79535",788,1,5,5,10,7
"79536",788,1,2,2,5,4
"79537",788,1,3,3,3,7
"79538",788,1,7,4,10,8
"79539",788,1,2,7,6,6
"79540",788,1,-3,-3,-3,6
"79541",788,1,7,4,9,6
"79542",788,1,5,5,6,6
"79543",788,1,5,2,5,6
"79544",788,1,3,3,3,5
"79545",788,1,-3,-3,-3,5
"79546",788,1,5,5,4,4
"79547",788,1,5,5,3,3
"79548",788,1,7,5,5,5
"79549",788,1,5,5,3,5
"79550",788,1,5,5,5,5
"79551",788,1,5,5,5,5
"79552",788,1,5,5,5,5
"79553",788,1,-1,-1,-1,7
"79554",788,1,-1,-1,-1,6
"79555",788,1,3,3,3,7
"79556",788,1,5,5,5,7
"79557",788,1,7,3,6,8
"79558",788,1,3,3,4,7
"79559",788,1,6,5,5,6
"79560",788,1,4,8,6,6
"79561",788,1,1,1,10,2
"79562",788,1,-3,-3,-3,5
"79563",788,1,1,1,10,3
"79564",788,1,-3,-3,-3,3
"79565",788,1,1,1,10,5
"79566",788,1,-3,-3,-3,-1
"79567",788,1,10,10,4,5
"79568",788,1,1,1,10,-1
"79569",788,1,5,4,8,6
"79570",788,1,5,5,5,5
"79571",788,1,-3,-3,-3,5
"79572",788,1,5,5,5,5
"79573",788,1,3,3,5,6
"79574",788,1,1,1,5,6
"79575",788,1,-3,-3,-3,7
"79576",788,1,-3,-3,-3,7
"79577",788,1,5,5,5,5
"79578",788,1,-3,-3,-3,6
"79579",788,1,5,5,5,6
"79580",788,1,-1,-1,-1,6
"79581",788,1,8,8,7,6
"79582",788,1,10,10,8,5
"79583",788,1,1,1,1,6
"79584",788,1,-3,-3,-3,3
"79585",788,1,2,4,5,5
"79586",788,1,2,2,4,4
"79587",788,1,-3,-3,-3,6
"79588",788,1,-3,-3,-3,6
"79589",788,1,-3,-3,-3,6
"79590",788,1,6,6,6,6
"79591",788,1,5,5,6,7
"79592",788,1,3,3,5,6
"79593",788,1,4,1,10,3
"79594",788,1,3,1,10,6
"79595",788,1,8,4,9,6
"79596",788,1,-3,-3,-3,6
"79597",788,1,-3,-3,-3,3
"79598",788,1,8,10,8,6
"79599",788,1,-3,-3,-3,6
"79600",788,1,1,1,5,5
"79601",788,1,1,1,3,8
"79602",788,1,3,3,10,9
"79603",788,1,4,3,3,8
"79604",788,1,7,5,6,8
"79605",788,1,-3,-3,-3,8
"79606",788,1,1,1,5,8
"79607",788,1,-3,-3,-3,7
"79608",788,1,5,5,10,8
"79609",788,1,5,1,5,3
"79610",788,1,5,2,6,3
"79611",788,1,8,3,8,3
"79612",788,1,-3,-3,-3,3
"79613",788,1,-3,-3,-3,6
"79614",788,1,8,6,8,6
"79615",788,1,1,1,10,6
"79616",788,1,4,3,6,3
"79617",788,1,9,7,10,8
"79618",788,1,-3,-3,-3,2
"79619",788,1,-3,-3,-3,4
"79620",788,1,4,2,9,2
"79621",788,1,-3,-3,-3,2
"79622",788,1,-3,-3,-3,2
"79623",788,1,-3,-3,-3,1
"79624",788,1,9,6,10,2
"79625",788,1,1,1,3,1
"79626",788,1,1,1,1,6
"79627",788,1,1,1,4,4
"79628",788,1,-3,-3,-3,1
"79629",788,1,1,1,10,6
"79630",788,1,1,1,1,6
"79631",788,1,1,1,1,6
"79632",788,1,5,4,10,5
"79633",788,1,2,1,10,3
"79634",788,1,-3,-3,-3,1
"79635",788,1,8,6,9,3
"79636",788,1,-3,-3,-3,3
"79637",788,1,1,1,1,1
"79638",788,1,-3,-3,-3,2
"79639",788,1,-3,-3,-3,1
"79640",788,1,-3,-3,-3,1
"79641",788,1,-3,-3,-3,1
"79642",788,1,3,1,3,1
"79643",788,1,1,1,10,1
"79644",788,1,5,5,4,3
"79645",788,1,5,1,10,1
"79646",788,1,-3,-3,-3,1
"79647",788,1,1,1,4,1
"79648",788,1,1,1,3,1
"79649",788,1,4,6,7,1
"79650",788,1,-1,-1,5,1
"79651",788,1,1,1,6,2
"79652",788,1,1,1,1,3
"79653",788,1,-3,-3,-3,1
"79654",788,1,-3,-3,-3,1
"79655",788,1,-3,-3,-3,1
"79656",788,1,5,5,8,1
"79657",788,1,1,1,1,7
"79658",788,1,1,1,10,6
"79659",788,1,-3,-3,-3,6
"79660",788,1,1,1,1,5
"79661",788,1,1,1,-1,5
"79662",788,1,6,8,10,6
"79663",788,1,-3,-3,-3,1
"79664",788,1,10,1,7,5
"79665",788,1,3,3,6,6
"79666",788,1,-3,-3,-3,6
"79667",788,1,-3,-3,-3,6
"79668",788,1,2,2,5,2
"79669",788,1,-3,-3,-3,5
"79670",788,1,-3,-3,-3,6
"79671",788,1,2,2,4,1
"79672",788,1,-3,-3,-3,5
"79673",788,1,5,5,5,6
"79674",788,1,-3,-3,-3,5
"79675",788,1,-3,-3,-3,3
"79676",788,1,1,1,1,3
"79677",788,1,-3,-3,-3,-1
"79678",788,1,5,5,3,3
"79679",788,1,1,1,10,5
"79680",788,1,1,1,1,3
"79681",788,1,-3,-3,-3,7
"79682",788,1,6,2,10,4
"79683",788,1,-3,-3,-3,8
"79684",788,1,6,6,9,6
"79685",788,1,3,1,8,3
"79686",788,1,2,1,9,-1
"79687",788,1,10,8,10,7
"79688",788,1,-3,-3,-3,7
"79689",788,1,-3,-3,-3,3
"79690",788,1,-3,-3,-3,1
"79691",788,1,3,3,1,3
"79692",788,1,1,1,1,5
"79693",788,1,-3,-3,-3,2
"79694",788,1,5,2,1,5
"79695",788,1,3,1,1,3
"79696",788,1,-3,-3,-3,1
"79697",788,1,1,1,6,3
"79698",788,1,1,1,10,4
"79699",788,1,1,8,8,4
"79700",788,1,-3,-3,-3,4
"79701",788,1,1,1,10,8
"79702",788,1,10,1,1,5
"79703",788,1,1,4,5,6
"79704",788,1,10,5,10,2
"79705",788,1,-3,-3,-3,1
"79706",788,1,-3,-3,-3,1
"79707",788,1,-3,-3,-3,1
"79708",788,1,-3,-3,-3,2
"79709",788,1,1,1,4,1
"79710",788,1,-3,-3,-3,1
"79711",788,1,-3,-3,-3,1
"79712",788,1,2,1,1,1
"79713",788,1,1,1,7,1
"79714",788,1,1,1,1,1
"79715",788,1,1,1,3,1
"79716",788,1,1,1,-1,1
"79717",788,1,1,1,3,1
"79718",788,1,1,1,1,1
"79719",788,1,1,1,2,1
"79720",788,1,5,5,9,7
"79721",788,1,-3,-3,-3,-1
