"","V161","V162","V163"
"68980",2,2,2
"68981",1,1,1
"68982",1,1,1
"68983",1,0,1
"68984",1,1,1
"68985",1,1,1
"68986",1,1,1
"68987",1,1,1
"68988",3,3,2
"68989",3,3,2
"68990",-1,0,1
"68991",1,2,3
"68992",1,1,1
"68993",1,1,1
"68994",1,1,1
"68995",1,1,1
"68996",1,1,1
"68997",1,1,1
"68998",1,1,1
"68999",0,0,0
"69000",1,1,1
"69001",1,1,1
"69002",1,1,1
"69003",1,1,1
"69004",1,1,1
"69005",1,1,1
"69006",1,1,1
"69007",1,1,1
"69008",1,1,1
"69009",1,1,1
"69010",0,0,0
"69011",1,1,2
"69012",-1,-1,-1
"69013",-1,-1,-1
"69014",2,2,2
"69015",-1,-1,-1
"69016",-1,-1,-1
"69017",-1,-1,-1
"69018",3,-1,3
"69019",1,1,1
"69020",-1,-1,4
"69021",1,-1,1
"69022",-1,-1,-1
"69023",0,0,0
"69024",1,1,1
"69025",-1,-1,-1
"69026",3,3,3
"69027",1,2,2
"69028",-1,-1,-1
"69029",-1,-1,-1
"69030",2,1,1
"69031",-1,-1,-1
"69032",3,1,4
"69033",2,1,2
"69034",3,2,3
"69035",1,1,1
"69036",4,2,-2
"69037",-1,-1,-1
"69038",-1,-1,-1
"69039",-1,-1,-1
"69040",-1,-1,-1
"69041",1,1,1
"69042",2,2,2
"69043",-1,-1,-1
"69044",-1,-1,1
"69045",1,1,1
"69046",2,3,1
"69047",2,2,2
"69048",2,1,2
"69049",3,2,2
"69050",2,2,3
"69051",3,2,2
"69052",1,1,1
"69053",-1,-1,-1
"69054",2,2,1
"69055",2,1,2
"69056",0,0,2
"69057",3,1,3
"69058",-1,-2,-2
"69059",2,1,2
"69060",2,2,2
"69061",3,3,3
"69062",1,2,2
"69063",2,2,2
"69064",2,3,2
"69065",2,2,2
"69066",3,3,2
"69067",2,2,2
"69068",3,3,2
"69069",2,1,1
"69070",2,2,3
"69071",3,1,2
"69072",3,2,4
"69073",2,2,2
"69074",1,-1,2
"69075",4,4,4
"69076",2,2,2
"69077",1,3,2
"69078",4,-1,-1
"69079",3,2,3
"69080",3,2,3
"69081",2,2,2
"69082",3,2,2
"69083",2,-1,-1
"69084",2,2,2
"69085",1,1,1
"69086",2,1,3
"69087",2,0,1
"69088",2,2,2
"69089",3,3,3
"69090",2,2,2
"69091",3,2,2
"69092",3,2,3
"69093",3,1,1
"69094",1,1,2
"69095",0,2,4
"69096",3,2,2
"69097",3,3,3
"69098",-1,3,3
"69099",2,2,2
"69100",3,3,4
"69101",1,-1,-1
"69102",3,1,3
"69103",2,2,3
"69104",3,2,3
"69105",3,0,3
"69106",3,2,4
"69107",2,2,2
"69108",3,2,3
"69109",3,2,3
"69110",1,3,3
"69111",2,3,3
"69112",4,2,4
"69113",1,1,2
"69114",-1,-1,-1
"69115",0,3,3
"69116",2,2,2
"69117",3,-1,-1
"69118",3,2,3
"69119",4,-1,3
"69120",-1,3,3
"69121",-1,-1,-1
"69122",3,1,3
"69123",3,2,3
"69124",2,1,2
"69125",1,1,1
"69126",4,3,3
"69127",1,1,1
"69128",4,1,2
"69129",2,3,2
"69130",-1,-1,-1
"69131",2,2,3
"69132",3,2,2
"69133",2,2,3
"69134",2,2,4
"69135",1,1,1
"69136",2,3,3
"69137",-1,3,3
"69138",1,2,0
"69139",3,3,3
"69140",1,1,1
"69141",3,2,4
"69142",3,2,4
"69143",1,1,1
"69144",-1,-2,-2
"69145",4,1,3
"69146",2,3,3
"69147",2,2,2
"69148",3,3,3
"69149",3,2,-1
"69150",-1,1,1
"69151",2,2,2
"69152",3,1,2
"69153",2,2,3
"69154",2,2,2
"69155",-1,-1,2
"69156",4,1,3
"69157",3,3,3
"69158",1,1,1
"69159",2,2,2
"69160",1,1,2
"69161",-1,-1,-1
"69162",2,2,2
"69163",2,1,1
"69164",3,3,3
"69165",4,1,0
"69166",2,2,4
"69167",0,0,0
"69168",2,2,3
"69169",2,4,4
"69170",2,2,2
"69171",1,1,2
"69172",4,4,4
"69173",2,2,2
"69174",2,1,1
"69175",2,4,4
"69176",3,3,3
"69177",-1,-1,-1
"69178",2,2,2
"69179",2,2,2
"69180",-1,-1,4
"69181",3,2,3
"69182",3,2,3
"69183",3,2,3
"69184",3,-1,3
"69185",-1,-1,-1
"69186",4,1,2
"69187",3,1,4
"69188",3,2,3
"69189",-1,-1,-1
"69190",3,3,3
"69191",4,1,4
"69192",-1,2,2
"69193",3,1,3
"69194",2,1,1
"69195",3,1,3
"69196",2,2,3
"69197",4,2,4
"69198",2,2,1
"69199",3,3,3
"69200",2,2,3
"69201",3,1,3
"69202",2,1,1
"69203",3,2,3
"69204",2,2,4
"69205",3,2,3
"69206",4,1,4
"69207",3,2,2
"69208",4,-1,2
"69209",2,3,3
"69210",2,2,3
"69211",-1,-1,-1
"69212",4,4,4
"69213",1,1,3
"69214",1,2,2
"69215",-1,1,3
"69216",-1,-1,-1
"69217",1,1,2
"69218",2,2,3
"69219",3,2,3
"69220",2,2,2
"69221",2,1,2
"69222",2,1,2
"69223",2,2,2
"69224",1,1,3
"69225",3,1,3
"69226",4,3,3
"69227",1,3,4
"69228",2,2,2
"69229",1,1,3
"69230",3,3,3
"69231",3,3,2
"69232",3,2,3
"69233",-1,-1,-1
"69234",3,2,3
"69235",4,0,0
"69236",0,0,0
"69237",-1,-1,-1
"69238",2,2,3
"69239",3,3,3
"69240",3,3,3
"69241",3,1,3
"69242",4,3,4
"69243",3,3,3
"69244",3,2,3
"69245",2,2,3
"69246",0,0,1
"69247",0,0,1
"69248",3,2,3
"69249",0,-1,-1
"69250",-1,-1,-1
"69251",2,2,3
"69252",2,1,3
"69253",3,2,2
"69254",-1,-1,-1
"69255",1,1,2
"69256",1,1,1
"69257",2,3,3
"69258",3,3,4
"69259",1,1,2
"69260",-1,-1,-1
"69261",2,3,1
"69262",3,3,3
"69263",-1,-1,-1
"69264",3,-1,-1
"69265",-1,-1,-1
"69266",1,3,2
"69267",3,2,2
"69268",3,2,4
"69269",1,2,3
"69270",-1,-1,-1
"69271",4,-1,3
"69272",3,-1,-1
"69273",3,1,3
"69274",1,2,3
"69275",1,2,2
"69276",-1,-1,-1
"69277",4,4,4
"69278",3,-1,3
"69279",3,1,3
"69280",3,2,0
"69281",3,3,3
"69282",1,1,2
"69283",4,2,3
"69284",3,2,1
"69285",0,0,0
"69286",1,1,1
"69287",3,-1,-1
"69288",3,3,3
"69289",4,3,3
"69290",-1,-1,3
"69291",1,1,1
"69292",3,1,3
"69293",1,1,1
"69294",-1,2,4
"69295",3,2,2
"69296",-1,-1,-1
"69297",2,2,3
"69298",2,0,0
"69299",-1,-1,-1
"69300",2,2,2
"69301",1,1,1
"69302",-1,-1,-1
"69303",3,1,2
"69304",2,2,2
"69305",1,-1,3
"69306",4,4,4
"69307",2,2,2
"69308",3,2,3
"69309",2,1,2
"69310",0,0,1
"69311",4,-1,4
"69312",1,2,2
"69313",1,2,2
"69314",3,2,3
"69315",3,2,3
"69316",2,1,1
"69317",1,2,2
"69318",3,2,3
"69319",2,2,2
"69320",2,2,3
"69321",4,-1,3
"69322",3,2,2
"69323",-1,-1,3
"69324",3,1,1
"69325",3,2,-1
"69326",2,2,2
"69327",0,0,0
"69328",3,1,2
"69329",4,4,4
"69330",2,2,3
"69331",3,2,3
"69332",1,1,1
"69333",1,1,1
"69334",3,2,-1
"69335",1,0,2
"69336",4,2,4
"69337",0,0,0
"69338",0,0,0
"69339",1,2,4
"69340",1,1,3
"69341",3,-1,-1
"69342",3,2,1
"69343",3,3,4
"69344",2,2,2
"69345",2,3,3
"69346",2,2,2
"69347",1,1,1
"69348",4,2,2
"69349",3,2,3
"69350",3,2,3
"69351",3,3,3
"69352",2,3,4
"69353",1,0,2
"69354",-1,-1,-1
"69355",2,2,2
"69356",3,2,3
"69357",4,1,4
"69358",3,2,3
"69359",3,1,3
"69360",4,-1,4
"69361",2,0,3
"69362",4,3,3
"69363",2,1,3
"69364",3,3,3
"69365",-1,1,1
"69366",2,1,2
"69367",2,1,1
"69368",3,0,3
"69369",3,3,3
"69370",1,1,1
"69371",0,2,3
"69372",2,2,2
"69373",4,2,4
"69374",-1,-1,2
"69375",4,-1,3
"69376",2,1,1
"69377",3,2,2
"69378",2,0,1
"69379",4,2,4
"69380",3,3,3
"69381",3,1,3
"69382",3,3,4
"69383",1,1,3
"69384",2,2,2
"69385",2,2,3
"69386",3,2,3
"69387",3,1,1
"69388",1,1,3
"69389",3,2,3
"69390",1,0,1
"69391",3,2,2
"69392",4,2,2
"69393",3,2,2
"69394",3,1,2
"69395",2,0,2
"69396",3,2,4
"69397",3,0,0
"69398",4,1,0
"69399",2,3,3
"69400",3,0,0
"69401",2,1,2
"69402",-1,-1,4
"69403",4,3,4
"69404",3,3,3
"69405",2,2,2
"69406",3,2,3
"69407",3,2,2
"69408",3,1,2
"69409",1,-1,1
"69410",-1,-1,-1
"69411",3,1,3
"69412",3,1,3
"69413",-1,-1,-1
"69414",2,1,4
"69415",3,2,2
"69416",2,2,2
"69417",3,2,3
"69418",3,3,3
"69419",2,1,3
"69420",3,2,3
"69421",2,1,2
"69422",3,1,2
"69423",1,3,2
"69424",2,-1,1
"69425",2,2,2
"69426",3,3,3
"69427",0,0,0
"69428",0,0,0
"69429",0,0,0
"69430",4,1,2
"69431",3,2,3
"69432",2,2,2
"69433",3,0,3
"69434",2,2,2
"69435",3,3,4
"69436",1,1,4
"69437",3,1,2
"69438",3,2,4
"69439",3,2,4
"69440",3,3,3
"69441",3,2,4
"69442",3,3,3
"69443",-1,3,3
"69444",4,2,2
"69445",2,0,2
"69446",4,4,3
"69447",3,4,3
"69448",4,3,3
"69449",3,3,3
"69450",3,3,4
"69451",3,4,4
"69452",4,4,3
"69453",4,4,4
"69454",4,4,3
"69455",4,4,4
"69456",3,3,3
"69457",4,3,4
"69458",4,4,2
"69459",4,4,4
"69460",4,3,4
"69461",4,4,3
"69462",4,4,4
"69463",3,3,3
"69464",3,4,4
"69465",4,3,2
"69466",3,-1,-1
"69467",3,4,3
"69468",3,4,3
"69469",2,3,3
"69470",3,2,4
"69471",3,3,3
"69472",-1,3,-1
"69473",3,3,3
"69474",3,3,3
"69475",4,4,4
"69476",4,4,4
"69477",4,4,4
"69478",4,4,4
"69479",3,3,3
"69480",4,4,4
"69481",4,4,4
"69482",4,4,4
"69483",4,4,4
"69484",4,4,4
"69485",4,4,4
"69486",4,4,4
"69487",4,4,4
"69488",4,4,3
"69489",3,4,3
"69490",4,4,3
"69491",4,3,3
"69492",4,2,2
"69493",3,4,3
"69494",2,4,4
"69495",4,3,3
"69496",3,4,4
"69497",4,4,4
"69498",4,4,4
"69499",4,4,4
"69500",4,4,4
"69501",3,3,2
"69502",4,4,4
"69503",3,3,3
"69504",2,2,2
"69505",3,4,4
"69506",3,3,3
"69507",2,2,2
"69508",4,4,4
"69509",3,3,3
"69510",4,3,3
"69511",4,4,4
"69512",1,3,1
"69513",2,3,2
"69514",4,4,4
"69515",3,4,4
"69516",2,3,3
"69517",2,2,1
"69518",3,3,3
"69519",4,3,4
"69520",3,3,3
"69521",3,3,3
"69522",4,4,4
"69523",2,3,4
"69524",3,3,3
"69525",2,2,2
"69526",4,4,4
"69527",2,2,2
"69528",4,4,4
"69529",3,3,3
"69530",4,4,4
"69531",2,2,2
"69532",2,2,2
"69533",2,2,1
"69534",4,4,4
"69535",3,3,4
"69536",4,4,4
"69537",4,4,4
"69538",3,2,4
"69539",4,4,4
"69540",4,4,4
"69541",2,3,3
"69542",3,3,3
"69543",2,2,2
"69544",1,4,4
"69545",4,4,4
"69546",2,2,2
"69547",2,2,2
"69548",3,3,3
"69549",4,4,4
"69550",4,4,4
"69551",3,3,3
"69552",3,3,3
"69553",4,4,4
"69554",2,2,2
"69555",4,3,3
"69556",4,4,4
"69557",3,3,3
"69558",3,3,3
"69559",3,3,3
"69560",4,0,0
"69561",2,2,1
"69562",2,2,2
"69563",4,3,1
"69564",2,2,2
"69565",2,2,2
"69566",3,3,3
"69567",3,3,3
"69568",4,3,3
"69569",4,4,4
"69570",3,3,3
"69571",4,4,4
"69572",3,2,4
"69573",4,4,4
"69574",4,4,2
"69575",3,2,4
"69576",0,2,4
"69577",1,0,2
"69578",4,4,4
"69579",2,3,4
"69580",2,2,2
"69581",2,3,3
"69582",2,2,2
"69583",2,2,2
"69584",4,1,2
"69585",4,4,4
"69586",3,3,3
"69587",2,2,2
"69588",-1,-1,-1
"69589",2,2,2
"69590",4,4,4
"69591",4,4,4
"69592",4,4,4
"69593",4,4,4
"69594",4,4,4
"69595",4,4,4
"69596",3,3,2
"69597",3,2,3
"69598",3,4,3
"69599",4,3,2
"69600",3,4,2
"69601",2,3,2
"69602",3,2,2
"69603",4,4,4
"69604",3,3,2
"69605",3,3,4
"69606",4,4,4
"69607",1,3,4
"69608",3,3,3
"69609",3,3,3
"69610",3,3,2
"69611",4,2,4
"69612",3,3,3
"69613",4,4,3
"69614",2,3,4
"69615",2,3,3
"69616",3,4,3
"69617",3,3,2
"69618",2,1,3
"69619",2,-1,1
"69620",3,2,4
"69621",3,4,4
"69622",4,3,4
"69623",2,2,4
"69624",2,3,2
"69625",3,4,4
"69626",2,2,2
"69627",2,3,2
"69628",4,4,4
"69629",3,3,2
"69630",4,4,4
"69631",4,4,4
"69632",3,3,3
"69633",4,4,4
"69634",4,4,4
"69635",4,4,4
"69636",2,3,2
"69637",3,4,3
"69638",4,3,4
"69639",4,4,4
"69640",4,4,3
"69641",4,4,4
"69642",4,3,3
"69643",3,2,2
"69644",4,4,4
"69645",4,4,4
"69646",4,4,4
"69647",4,4,4
"69648",4,4,4
"69649",4,4,4
"69650",2,1,1
"69651",2,3,2
"69652",4,3,3
"69653",1,2,1
"69654",4,4,4
"69655",2,1,1
"69656",4,4,4
"69657",4,4,4
"69658",4,4,4
"69659",4,4,4
"69660",4,4,4
"69661",4,4,4
"69662",2,2,1
"69663",2,2,3
"69664",3,3,3
"69665",2,1,1
"69666",3,3,3
"69667",-1,-1,-1
"69668",3,2,2
"69669",3,2,3
"69670",3,4,4
"69671",4,4,4
"69672",3,4,4
"69673",4,3,3
"69674",3,3,3
"69675",3,4,3
"69676",2,2,2
"69677",-1,-1,2
"69678",3,3,4
"69679",3,3,3
"69680",2,2,2
"69681",4,4,4
"69682",3,3,3
"69683",2,2,2
"69684",-1,-1,-1
"69685",3,3,2
"69686",3,3,3
"69687",4,3,4
"69688",4,-1,4
"69689",4,3,3
"69690",3,3,4
"69691",4,4,4
"69692",4,4,4
"69693",3,4,4
"69694",4,2,3
"69695",4,4,3
"69696",4,4,4
"69697",4,4,4
"69698",4,4,4
"69699",4,3,3
"69700",3,3,3
"69701",3,3,4
"69702",4,4,4
"69703",4,4,4
"69704",4,4,4
"69705",4,4,4
"69706",3,4,1
"69707",2,-1,2
"69708",4,3,4
"69709",2,1,3
"69710",3,2,4
"69711",2,3,2
"69712",2,3,4
"69713",3,4,4
"69714",4,3,4
"69715",4,4,4
"69716",4,3,3
"69717",3,4,4
"69718",3,4,4
"69719",4,4,4
"69720",4,3,3
"69721",3,3,4
"69722",-1,-1,-1
"69723",4,3,4
"69724",4,4,4
"69725",3,2,2
"69726",3,3,3
"69727",3,2,4
"69728",2,3,4
"69729",3,3,3
"69730",4,4,3
"69731",4,4,4
"69732",4,3,4
"69733",2,1,2
"69734",3,2,1
"69735",3,4,4
"69736",3,2,0
"69737",4,4,2
"69738",3,2,2
"69739",3,2,3
"69740",3,4,3
"69741",4,4,4
"69742",4,3,4
"69743",4,2,2
"69744",4,2,3
"69745",4,4,4
"69746",4,3,4
"69747",4,4,4
"69748",3,4,4
"69749",3,3,3
"69750",4,4,4
"69751",4,4,4
"69752",2,2,2
"69753",4,0,0
"69754",-1,-1,-1
"69755",2,2,2
"69756",4,4,4
"69757",-1,-1,-1
"69758",3,3,3
"69759",2,3,4
"69760",3,3,3
"69761",3,3,3
"69762",4,4,4
"69763",3,3,3
"69764",4,3,3
"69765",4,2,2
"69766",3,4,2
"69767",3,2,3
"69768",4,4,4
"69769",2,1,4
"69770",4,4,4
"69771",2,1,2
"69772",2,3,3
"69773",1,2,0
"69774",1,2,3
"69775",1,2,1
"69776",4,4,4
"69777",0,2,2
"69778",3,2,2
"69779",4,3,2
"69780",1,1,0
"69781",2,3,1
"69782",1,0,1
"69783",4,-1,4
"69784",1,0,2
"69785",4,1,4
"69786",4,1,4
"69787",2,3,2
"69788",4,4,4
"69789",4,4,4
"69790",3,3,2
"69791",3,3,3
"69792",3,3,3
"69793",3,3,2
"69794",0,1,2
"69795",2,2,3
"69796",3,3,3
"69797",0,2,4
"69798",1,1,1
"69799",4,4,4
"69800",4,4,4
"69801",3,3,3
"69802",3,3,3
"69803",3,3,3
"69804",3,3,3
"69805",3,3,3
"69806",1,1,1
"69807",3,2,3
"69808",4,4,4
"69809",2,2,2
"69810",3,3,3
"69811",2,1,4
"69812",2,1,2
"69813",4,3,3
"69814",4,4,4
"69815",2,3,2
"69816",4,4,4
"69817",4,2,4
"69818",4,2,4
"69819",4,1,4
"69820",4,4,3
"69821",2,3,1
"69822",4,4,4
"69823",4,4,4
"69824",4,1,2
"69825",3,2,3
"69826",4,3,3
"69827",4,4,4
"69828",4,4,4
"69829",4,4,4
"69830",3,1,3
"69831",4,4,4
"69832",4,2,4
"69833",4,4,4
"69834",4,4,4
"69835",4,4,3
"69836",3,2,3
"69837",4,3,4
"69838",3,2,2
"69839",3,2,3
"69840",3,3,3
"69841",4,4,4
"69842",3,2,2
"69843",4,4,4
"69844",3,3,3
"69845",2,2,2
"69846",3,1,2
"69847",4,3,4
"69848",2,2,1
"69849",3,2,3
"69850",4,4,4
"69851",2,3,3
"69852",3,3,3
"69853",2,3,3
"69854",3,3,3
"69855",3,3,3
"69856",1,4,4
"69857",3,3,3
"69858",2,3,3
"69859",2,2,3
"69860",1,3,2
"69861",2,3,2
"69862",2,3,3
"69863",3,3,2
"69864",3,3,3
"69865",3,3,3
"69866",3,3,3
"69867",2,2,2
"69868",2,2,3
"69869",3,2,3
"69870",2,2,2
"69871",2,4,3
"69872",4,3,3
"69873",4,4,4
"69874",3,3,3
"69875",4,4,4
"69876",4,4,4
"69877",3,2,2
"69878",4,4,4
"69879",4,4,4
"69880",4,4,4
"69881",3,3,3
"69882",3,3,3
"69883",3,3,3
"69884",3,3,3
"69885",3,3,3
"69886",4,4,4
"69887",3,3,3
"69888",4,4,4
"69889",3,3,3
"69890",3,3,4
"69891",2,4,4
"69892",1,2,4
"69893",4,3,3
"69894",4,4,4
"69895",3,3,3
"69896",3,4,3
"69897",3,4,4
"69898",4,4,4
"69899",4,4,4
"69900",2,3,3
"69901",2,2,3
"69902",4,3,4
"69903",-1,-1,4
"69904",2,2,1
"69905",3,2,2
"69906",3,3,3
"69907",2,3,3
"69908",2,3,4
"69909",1,3,4
"69910",2,3,3
"69911",2,4,4
"69912",0,3,4
"69913",2,3,4
"69914",4,4,4
"69915",3,4,4
"69916",0,0,0
"69917",2,2,2
"69918",3,3,3
"69919",4,4,4
"69920",4,4,4
"69921",4,4,4
"69922",3,4,3
"69923",3,3,3
"69924",2,2,2
"69925",3,4,4
"69926",4,4,4
"69927",2,3,3
"69928",4,4,4
"69929",2,3,3
"69930",2,2,2
"69931",3,3,3
"69932",1,2,4
"69933",3,4,4
"69934",3,3,2
"69935",3,3,2
"69936",4,4,4
"69937",4,-1,3
"69938",4,4,4
"69939",2,3,4
"69940",4,4,4
"69941",4,3,4
"69942",4,4,4
"69943",3,3,3
"69944",4,4,4
"69945",3,3,3
"69946",4,4,4
"69947",4,4,4
"69948",4,4,4
"69949",2,2,2
"69950",3,3,2
"69951",1,2,3
"69952",4,1,3
"69953",0,0,0
"69954",2,3,3
"69955",1,2,2
"69956",2,3,3
"69957",4,2,4
"69958",2,3,3
"69959",2,2,2
"69960",2,0,3
"69961",3,3,4
"69962",4,4,4
"69963",4,4,4
"69964",4,4,4
"69965",4,4,4
"69966",4,2,4
"69967",3,1,3
"69968",2,2,2
"69969",4,4,4
"69970",4,-1,4
"69971",4,2,3
"69972",2,3,3
"69973",3,3,2
"69974",3,4,3
"69975",4,3,4
"69976",4,4,4
"69977",4,4,4
"69978",3,4,4
"69979",3,3,4
"69980",2,3,4
"69981",4,3,4
"69982",1,2,3
"69983",4,4,4
"69984",2,3,2
"69985",2,1,2
"69986",4,4,4
"69987",2,3,3
"69988",4,3,4
"69989",2,3,2
"69990",2,2,0
"69991",1,1,0
"69992",4,4,4
"69993",4,4,4
"69994",4,4,3
"69995",4,4,4
"69996",4,4,4
"69997",4,4,4
"69998",-1,-1,-1
"69999",2,3,3
"70000",3,4,2
"70001",0,0,0
"70002",2,3,1
"70003",3,4,2
"70004",2,3,1
"70005",4,4,4
"70006",3,3,3
"70007",1,3,2
"70008",-1,-1,-1
"70009",-1,-1,-1
"70010",4,3,3
"70011",4,4,4
"70012",3,4,2
"70013",4,4,-1
"70014",2,1,3
"70015",4,4,3
"70016",3,4,3
"70017",-1,-1,-1
"70018",2,1,3
"70019",4,4,4
"70020",4,4,4
"70021",3,3,3
"70022",1,2,3
"70023",4,4,4
"70024",4,3,3
"70025",2,3,1
"70026",-1,-1,-1
"70027",2,3,3
"70028",3,2,1
"70029",1,3,2
"70030",4,4,4
"70031",4,4,4
"70032",2,3,2
"70033",-1,-1,-1
"70034",4,4,4
"70035",-1,-1,-1
"70036",3,3,4
"70037",-1,-1,-1
"70038",-1,-1,-1
"70039",4,4,4
"70040",-1,-1,-1
"70041",-1,-1,-1
"70042",4,3,3
"70043",-1,-1,-1
"70044",3,2,-1
"70045",4,4,4
"70046",4,4,4
"70047",3,3,3
"70048",4,4,4
"70049",4,4,4
"70050",3,3,3
"70051",3,4,4
"70052",3,4,4
"70053",4,2,4
"70054",4,4,4
"70055",4,3,4
"70056",2,3,3
"70057",3,2,3
"70058",4,3,4
"70059",3,4,4
"70060",3,3,3
"70061",2,3,3
"70062",4,3,3
"70063",3,2,3
"70064",3,2,2
"70065",3,1,3
"70066",4,2,3
"70067",4,3,3
"70068",4,2,2
"70069",2,3,3
"70070",3,4,3
"70071",3,4,3
"70072",3,2,3
"70073",2,4,4
"70074",3,2,3
"70075",3,4,4
"70076",3,4,4
"70077",3,2,2
"70078",3,4,4
"70079",3,4,4
"70080",4,3,3
"70081",2,1,2
"70082",2,1,3
"70083",2,1,3
"70084",2,2,1
"70085",2,1,3
"70086",2,1,3
"70087",3,2,3
"70088",2,3,3
"70089",3,2,2
"70090",3,2,3
"70091",3,3,4
"70092",4,3,4
"70093",4,4,4
"70094",4,4,4
"70095",4,4,4
"70096",4,4,4
"70097",4,4,4
"70098",4,4,4
"70099",4,4,3
"70100",3,2,2
"70101",4,3,4
"70102",4,4,4
"70103",4,4,4
"70104",4,3,4
"70105",3,2,3
"70106",3,2,3
"70107",3,4,3
"70108",4,3,4
"70109",-1,3,3
"70110",-1,-1,-1
"70111",4,2,3
"70112",3,2,3
"70113",2,2,3
"70114",3,2,4
"70115",4,2,4
"70116",3,2,2
"70117",3,3,3
"70118",2,3,2
"70119",3,2,3
"70120",4,3,2
"70121",1,1,1
"70122",3,4,2
"70123",1,3,2
"70124",2,2,1
"70125",3,2,1
"70126",2,3,3
"70127",3,2,1
"70128",2,2,1
"70129",-1,-1,-1
"70130",1,2,1
"70131",3,3,3
"70132",3,4,3
"70133",3,2,2
"70134",4,4,4
"70135",2,3,1
"70136",1,2,3
"70137",2,3,1
"70138",2,3,1
"70139",1,2,2
"70140",2,3,1
"70141",3,4,4
"70142",1,2,2
"70143",3,4,3
"70144",3,3,2
"70145",2,3,3
"70146",3,3,4
"70147",-1,-1,-1
"70148",3,1,2
"70149",3,-1,-1
"70150",3,2,2
"70151",2,3,4
"70152",4,3,3
"70153",4,4,4
"70154",4,4,4
"70155",4,4,3
"70156",4,3,1
"70157",4,4,4
"70158",4,4,4
"70159",3,2,1
"70160",3,4,3
"70161",3,3,4
"70162",3,2,3
"70163",3,2,3
"70164",4,1,1
"70165",3,3,2
"70166",3,3,2
"70167",3,3,2
"70168",3,2,3
"70169",3,2,4
"70170",3,4,3
"70171",2,3,3
"70172",2,4,1
"70173",3,2,2
"70174",2,3,3
"70175",1,2,2
"70176",2,3,3
"70177",3,2,2
"70178",3,1,3
"70179",4,3,3
"70180",2,-1,1
"70181",2,3,1
"70182",2,2,4
"70183",4,4,4
"70184",4,4,4
"70185",4,3,4
"70186",4,4,4
"70187",4,4,4
"70188",4,4,4
"70189",3,3,4
"70190",4,2,4
"70191",4,2,4
"70192",4,2,4
"70193",4,3,4
"70194",4,4,4
"70195",3,3,3
"70196",2,2,3
"70197",3,2,3
"70198",3,2,2
"70199",2,2,2
"70200",2,2,1
"70201",4,4,4
"70202",4,3,4
"70203",3,2,4
"70204",4,4,4
"70205",4,4,4
"70206",4,4,4
"70207",4,0,4
"70208",2,4,3
"70209",4,4,2
"70210",2,3,3
"70211",4,3,2
"70212",2,3,3
"70213",3,2,4
"70214",3,2,3
"70215",3,4,3
"70216",3,2,4
"70217",3,4,4
"70218",3,2,3
"70219",4,4,4
"70220",4,4,4
"70221",3,3,3
"70222",4,4,4
"70223",4,4,4
"70224",4,4,4
"70225",2,1,2
"70226",2,1,3
"70227",3,2,3
"70228",1,2,3
"70229",2,1,3
"70230",2,3,2
"70231",2,3,2
"70232",3,2,1
"70233",4,4,2
"70234",2,1,3
"70235",2,3,1
"70236",2,3,2
"70237",4,4,4
"70238",3,3,3
"70239",4,4,4
"70240",-1,-1,-1
"70241",4,3,4
"70242",4,3,4
"70243",4,4,4
"70244",4,3,2
"70245",4,3,3
"70246",4,4,4
"70247",3,4,3
"70248",0,1,2
"70249",2,2,2
"70250",2,1,3
"70251",2,1,2
"70252",4,4,4
"70253",3,3,2
"70254",2,3,2
"70255",2,3,2
"70256",3,2,4
"70257",4,2,4
"70258",2,3,4
"70259",3,2,2
"70260",3,4,4
"70261",2,1,4
"70262",4,3,3
"70263",3,1,4
"70264",4,4,4
"70265",4,4,4
"70266",4,4,4
"70267",4,3,3
"70268",3,4,3
"70269",3,4,3
"70270",3,2,2
"70271",3,2,2
"70272",3,3,4
"70273",3,4,2
"70274",4,4,4
"70275",4,4,4
"70276",2,4,4
"70277",4,4,4
"70278",3,3,3
"70279",3,2,4
"70280",2,2,3
"70281",4,3,3
"70282",3,2,3
"70283",3,2,3
"70284",4,0,0
"70285",4,4,3
"70286",4,4,4
"70287",4,4,4
"70288",3,2,3
"70289",4,4,4
"70290",3,4,4
"70291",4,4,3
"70292",3,4,4
"70293",3,4,3
"70294",4,4,3
"70295",2,3,1
"70296",3,4,3
"70297",-1,-1,1
"70298",0,2,2
"70299",1,3,2
"70300",4,4,4
"70301",1,-1,2
"70302",-1,-1,-1
"70303",2,3,1
"70304",4,2,1
"70305",3,2,4
"70306",3,3,2
"70307",2,2,2
"70308",3,2,3
"70309",4,4,4
"70310",4,4,4
"70311",4,3,4
"70312",4,4,3
"70313",4,4,4
"70314",4,4,4
"70315",4,4,3
"70316",4,3,3
"70317",4,3,3
"70318",-1,-1,-1
"70319",3,3,2
"70320",4,3,3
"70321",3,-1,4
"70322",-1,4,3
"70323",4,4,4
"70324",-1,-1,-1
"70325",-1,-1,4
"70326",-1,-1,-1
"70327",4,4,4
"70328",3,4,3
"70329",3,2,2
"70330",4,3,3
"70331",-1,3,-1
"70332",3,3,-1
"70333",4,4,4
"70334",3,4,4
"70335",2,3,4
"70336",4,4,4
"70337",3,4,4
"70338",3,4,2
"70339",1,3,3
"70340",3,3,-1
"70341",3,3,4
"70342",-1,-1,-1
"70343",3,3,3
"70344",4,4,4
"70345",4,4,4
"70346",4,4,4
"70347",4,4,4
